# Time-averaged data for fix 4
# TimeStep Number-of-rows
# Row c_rdf[1] c_rdf[2] c_rdf[3]
35100 100
64 5.08 1.18692 26.0845
65 5.16 1.2082 27.485
66 5.24 1.25734 28.988
67 5.32 1.32126 30.616
68 5.4 1.33675 32.313
69 5.48 1.3374 34.0615
70 5.56 1.26835 35.7685
71 5.64 1.25357 37.5045
72 5.72 1.25842 39.297
73 5.8 1.15429 40.9875
74 5.88 1.1314 42.6905
75 5.96 1.11223 44.4105
76 6.04 1.10216 46.161
77 6.12 1.095 47.9465
78 6.2 1.049 49.702
79 6.28 1.09845 51.588
80 6.36 1.04742 53.4325
81 6.44 1.09744 55.414
82 6.52 1.00664 57.277
83 6.6 0.973425 59.123
84 6.68 1.01794 61.1005
85 6.76 1.00781 63.1055
86 6.84 1.03617 65.216
87 6.92 1.06944 67.4455
88 7 1.02404 69.63
89 7.08 1.01454 71.844
90 7.16 1.04285 74.1715
91 7.24 1.0528 76.574
92 7.32 1.0387 78.997
93 7.4 1.05873 81.521
94 7.48 1.09101 84.1785
95 7.56 1.10663 86.932
96 7.64 1.09302 89.7095
97 7.72 1.10459 92.5755
98 7.8 1.10659 95.5065
99 7.88 1.13066 98.563
100 7.96 1.14738 101.728
66100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00354419 0.0005
24 1.88 0.00324902 0.001
25 1.96 0.0269032 0.0055
26 2.04 0.0413913 0.013
27 2.12 0.140531 0.0405
28 2.2 0.213542 0.0855
29 2.28 0.22533 0.1365
30 2.36 0.305162 0.2105
31 2.44 0.397359 0.3135
32 2.52 0.685387 0.503
33 2.6 1.87892 1.056
34 2.68 2.4176 1.812
35 2.76 4.1866 3.2005
36 2.84 3.88573 4.565
37 2.92 2.86759 5.6295
38 3 1.8273 6.3455
39 3.08 1.68397 7.041
40 3.16 1.39162 7.646
41 3.24 1.2964 8.2385
42 3.32 1.0836 8.7585
43 3.4 0.876243 9.1995
44 3.48 0.860129 9.653
45 3.56 0.913432 10.157
46 3.64 0.917064 10.686
47 3.72 0.828251 11.185
48 3.8 0.744435 11.653
49 3.88 0.775847 12.1615
50 3.96 0.902276 12.7775
51 4.04 0.876045 13.4
52 4.12 0.870096 14.043
53 4.2 0.910185 14.742
54 4.28 0.920992 15.4765
55 4.36 0.964837 16.275
56 4.44 1.00262 17.1355
57 4.52 0.96857 17.997
58 4.6 1.05133 18.9655
59 4.68 1.07547 19.991
60 4.76 1.13694 21.1125
61 4.84 1.16733 22.303
62 4.92 1.16099 23.5265
63 5 1.14389 24.7715
64 5.08 1.17802 26.095
65 5.16 1.22459 27.5145
66 5.24 1.27532 29.039
67 5.32 1.29042 30.629
68 5.4 1.32375 32.3095
69 5.48 1.31216 34.025
70 5.56 1.30476 35.781
71 5.64 1.22469 37.477
72 5.72 1.24753 39.254
73 5.8 1.21575 41.0345
74 5.88 1.12542 42.7285
75 5.96 1.09897 44.428
76 6.04 1.06816 46.1245
77 6.12 1.07783 47.882
78 6.2 1.06902 49.671
79 6.28 1.07632 51.519
80 6.36 1.06673 53.3975
81 6.44 1.09772 55.3795
82 6.52 1.02826 57.2825
83 6.6 1.00005 59.179
84 6.68 1.02927 61.1785
85 6.76 1.03546 63.2385
86 6.84 1.0374 65.3515
87 6.92 1.01499 67.4675
88 7 1.02193 69.6475
89 7.08 1.04845 71.9355
90 7.16 1.0312 74.237
91 7.24 1.02454 76.575
92 7.32 1.05349 79.0325
93 7.4 1.0688 81.5805
94 7.48 1.06289 84.1695
95 7.56 1.0998 86.906
96 7.64 1.08771 89.67
97 7.72 1.0859 92.4875
98 7.8 1.11452 95.4395
99 7.88 1.1634 98.5845
100 7.96 1.17693 101.831
66200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00708839 0.001
24 1.88 0.00974707 0.0025
25 1.96 0.011957 0.0045
26 2.04 0.0386319 0.0115
27 2.12 0.107315 0.0325
28 2.2 0.135243 0.061
29 2.28 0.167893 0.099
30 2.36 0.288667 0.169
31 2.44 0.420506 0.278
32 2.52 0.658261 0.46
33 2.6 1.89251 1.017
34 2.68 2.45917 1.786
35 2.76 4.23786 3.1915
36 2.84 3.97828 4.5885
37 2.92 2.75984 5.613
38 3 1.88344 6.351
39 3.08 1.64523 7.0305
40 3.16 1.44453 7.6585
41 3.24 1.28656 8.2465
42 3.32 1.06797 8.759
43 3.4 0.906048 9.215
44 3.48 0.869613 9.6735
45 3.56 0.919775 10.181
46 3.64 0.914463 10.7085
47 3.72 0.790905 11.185
48 3.8 0.74523 11.6535
49 3.88 0.798733 12.177
50 3.96 0.837096 12.7485
51 4.04 0.856343 13.357
52 4.12 0.899866 14.022
53 4.2 0.912789 14.723
54 4.28 0.907826 15.447
55 4.36 0.941879 16.2265
56 4.44 0.982814 17.07
57 4.52 1.01354 17.9715
58 4.6 1.04753 18.9365
59 4.68 1.06341 19.9505
60 4.76 1.16939 21.104
61 4.84 1.14036 22.267
62 4.92 1.17333 23.5035
63 5 1.16502 24.7715
64 5.08 1.17446 26.091
65 5.16 1.22114 27.5065
66 5.24 1.26445 29.018
67 5.32 1.28595 30.6025
68 5.4 1.3403 32.304
69 5.48 1.29571 33.998
70 5.56 1.30551 35.755
71 5.64 1.28751 37.538
72 5.72 1.20155 39.2495
73 5.8 1.16078 40.9495
74 5.88 1.14369 42.671
75 5.96 1.11352 44.393
76 6.04 1.08863 46.122
77 6.12 1.0717 47.8695
78 6.2 1.08187 49.68
79 6.28 1.05885 51.498
80 6.36 1.08462 53.408
81 6.44 1.08249 55.3625
82 6.52 1.02042 57.251
83 6.6 0.991881 59.132
84 6.68 1.03081 61.1345
85 6.76 1.02993 63.1835
86 6.84 1.01874 65.2585
87 6.92 1.03034 67.4065
88 7 1.04349 69.6325
89 7.08 1.03196 71.8845
90 7.16 1.03524 74.195
91 7.24 1.03571 76.5585
92 7.32 1.03892 78.982
93 7.4 1.06209 81.514
94 7.48 1.07931 84.143
95 7.56 1.07548 86.819
96 7.64 1.09007 89.589
97 7.72 1.10671 92.4605
98 7.8 1.11509 95.414
99 7.88 1.16839 98.5725
100 7.96 1.17312 101.809
66300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00354419 0.0005
24 1.88 0.00649805 0.0015
25 1.96 0.011957 0.0035
26 2.04 0.052429 0.013
27 2.12 0.120091 0.0365
28 2.2 0.139989 0.066
29 2.28 0.198821 0.111
30 2.36 0.245367 0.1705
31 2.44 0.407003 0.276
32 2.52 0.576882 0.4355
33 2.6 1.86533 0.9845
34 2.68 2.43359 1.7455
35 2.76 4.36902 3.1945
36 2.84 4.01245 4.6035
37 2.92 2.76388 5.6295
38 3 1.93193 6.3865
39 3.08 1.55202 7.0275
40 3.16 1.47558 7.669
41 3.24 1.27124 8.25
42 3.32 1.05026 8.754
43 3.4 0.821602 9.1675
44 3.48 0.893321 9.6385
45 3.56 0.927931 10.1505
46 3.64 0.925732 10.6845
47 3.72 0.831571 11.1855
48 3.8 0.732505 11.646
49 3.88 0.76059 12.1445
50 3.96 0.875911 12.7425
51 4.04 0.878156 13.3665
52 4.12 0.885657 14.021
53 4.2 0.901721 14.7135
54 4.28 0.9398 15.463
55 4.36 0.96967 16.2655
56 4.44 0.942616 17.0745
57 4.52 0.994991 17.9595
58 4.6 1.0459 18.923
59 4.68 1.08805 19.9605
60 4.76 1.08828 21.034
61 4.84 1.15997 22.217
62 4.92 1.18614 23.467
63 5 1.17283 24.7435
64 5.08 1.18469 26.0745
65 5.16 1.22244 27.4915
66 5.24 1.27365 29.014
67 5.32 1.30421 30.621
68 5.4 1.32494 32.303
69 5.48 1.30527 34.0095
70 5.56 1.25275 35.6955
71 5.64 1.28245 37.4715
72 5.72 1.22717 39.2195
73 5.8 1.14473 40.896
74 5.88 1.17525 42.665
75 5.96 1.1313 44.4145
76 6.04 1.08296 46.1345
77 6.12 1.09562 47.921
78 6.2 1.0493 49.677
79 6.28 1.09204 51.552
80 6.36 1.05907 53.417
81 6.44 1.06975 55.3485
82 6.52 1.02502 57.2455
83 6.6 1.00322 59.148
84 6.68 1.0339 61.1565
85 6.76 1.02767 63.201
86 6.84 1.005 65.248
87 6.92 1.04617 67.429
88 7 1.04466 69.6575
89 7.08 1.02233 71.8885
90 7.16 1.02471 74.1755
91 7.24 1.04294 76.5555
92 7.32 1.04792 79
93 7.4 1.06418 81.537
94 7.48 1.07664 84.1595
95 7.56 1.07669 86.8385
96 7.64 1.11053 89.6605
97 7.72 1.10478 92.527
98 7.8 1.11509 95.4805
99 7.88 1.15119 98.5925
100 7.96 1.17058 101.822
66400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0.00388149 0.0005
23 1.8 0 0.0005
24 1.88 0.0129961 0.0025
25 1.96 0.011957 0.0045
26 2.04 0.052429 0.014
27 2.12 0.0459921 0.023
28 2.2 0.118634 0.048
29 2.28 0.172312 0.087
30 2.36 0.226809 0.142
31 2.44 0.333704 0.2285
32 2.52 0.528055 0.3745
33 2.6 1.85683 0.921
34 2.68 2.36483 1.6605
35 2.76 4.53033 3.163
36 2.84 4.16765 4.6265
37 2.92 2.776 5.657
38 3 1.923 6.4105
39 3.08 1.61013 7.0755
40 3.16 1.39738 7.683
41 3.24 1.27343 8.265
42 3.32 1.10757 8.7965
43 3.4 0.821602 9.21
44 3.48 0.833576 9.6495
45 3.56 0.914338 10.154
46 3.64 0.916197 10.6825
47 3.72 0.824101 11.179
48 3.8 0.728528 11.637
49 3.88 0.791105 12.1555
50 3.96 0.839293 12.7285
51 4.04 0.921079 13.383
52 4.12 0.855211 14.015
53 4.2 0.873074 14.6855
54 4.28 0.924753 15.423
55 4.36 0.922546 16.1865
56 4.44 0.983397 17.0305
57 4.52 1.03322 17.9495
58 4.6 1.0497 18.9165
59 4.68 1.07285 19.9395
60 4.76 1.11363 21.038
61 4.84 1.15115 22.212
62 4.92 1.17427 23.4495
63 5 1.19902 24.7545
64 5.08 1.17179 26.071
65 5.16 1.1931 27.454
66 5.24 1.28243 28.987
67 5.32 1.3383 30.636
68 5.4 1.31194 32.3015
69 5.48 1.34122 34.055
70 5.56 1.26092 35.752
71 5.64 1.26946 37.51
72 5.72 1.20822 39.231
73 5.8 1.16385 40.9355
74 5.88 1.14469 42.6585
75 5.96 1.14973 44.4365
76 6.04 1.088 46.1645
77 6.12 1.08703 47.937
78 6.2 1.05766 49.707
79 6.28 1.0638 51.5335
80 6.36 1.06361 53.4065
81 6.44 1.08304 55.362
82 6.52 1.0342 57.276
83 6.6 1.02431 59.2185
84 6.68 1.01408 61.1885
85 6.76 1.02892 63.2355
86 6.84 1.0347 65.343
87 6.92 1.02339 67.4765
88 7 1.05216 69.721
89 7.08 1.00355 71.911
90 7.16 1.01239 74.1705
91 7.24 1.03593 76.5345
92 7.32 1.0312 78.94
93 7.4 1.05328 81.451
94 7.48 1.11852 84.1755
95 7.56 1.06383 86.8225
96 7.64 1.10974 89.6425
97 7.72 1.08012 92.445
98 7.8 1.14737 95.484
99 7.88 1.14028 98.5665
100 7.96 1.1637 101.777
66500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0.00471834 0.0005
21 1.64 0 0.0005
22 1.72 0 0.0005
23 1.8 0 0.0005
24 1.88 0.0129961 0.0025
25 1.96 0.0269032 0.007
26 2.04 0.0386319 0.014
27 2.12 0.107315 0.035
28 2.2 0.173206 0.0715
29 2.28 0.238585 0.1255
30 2.36 0.348462 0.21
31 2.44 0.418577 0.3185
32 2.52 0.766765 0.5305
33 2.6 1.80757 1.0625
34 2.68 2.4144 1.8175
35 2.76 4.20167 3.211
36 2.84 3.82023 4.5525
37 2.92 2.78812 5.5875
38 3 1.90769 6.335
39 3.08 1.58591 6.99
40 3.16 1.44223 7.617
41 3.24 1.27999 8.202
42 3.32 1.12007 8.7395
43 3.4 0.913002 9.199
44 3.48 0.857284 9.651
45 3.56 0.919775 10.1585
46 3.64 0.951735 10.7075
47 3.72 0.83572 11.211
48 3.8 0.736481 11.674
49 3.88 0.747621 12.164
50 3.96 0.847349 12.7425
51 4.04 0.897858 13.3805
52 4.12 0.910014 14.053
53 4.2 0.934925 14.771
54 4.28 0.904064 15.492
55 4.36 0.96242 16.2885
56 4.44 0.994466 17.142
57 4.52 0.998926 18.0305
58 4.6 1.04807 18.996
59 4.68 1.07494 20.021
60 4.76 1.09437 21.1005
61 4.84 1.15899 22.2825
62 4.92 1.15292 23.4975
63 5 1.18432 24.7865
64 5.08 1.2016 26.1365
65 5.16 1.19957 27.527
66 5.24 1.25817 29.031
67 5.32 1.27946 30.6075
68 5.4 1.31785 32.2805
69 5.48 1.3133 33.9975
70 5.56 1.28544 35.7275
71 5.64 1.29906 37.5265
72 5.72 1.20085 39.237
73 5.8 1.16078 40.937
74 5.88 1.15565 42.6765
75 5.96 1.1174 44.4045
76 6.04 1.12577 46.1925
77 6.12 1.05054 47.9055
78 6.2 1.08724 49.725
79 6.28 1.08913 51.595
80 6.36 1.07127 53.4815
81 6.44 1.07086 55.415
82 6.52 1.01745 57.298
83 6.6 1.0077 59.209
84 6.68 1.02129 61.193
85 6.76 1.03018 63.2425
86 6.84 1.03838 65.3575
87 6.92 1.04281 67.5315
88 7 1.02169 69.711
89 7.08 1.02462 71.947
90 7.16 1.01619 74.215
91 7.24 1.06354 76.642
92 7.32 1.03935 79.0665
93 7.4 1.04132 81.549
94 7.48 1.09984 84.228
95 7.56 1.08874 86.937
96 7.64 1.09597 89.722
97 7.72 1.09669 92.5675
98 7.8 1.12075 95.536
99 7.88 1.15711 98.664
100 7.96 1.17965 101.918
66600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0.00471834 0.0005
21 1.64 0 0.0005
22 1.72 0 0.0005
23 1.8 0 0.0005
24 1.88 0.00649805 0.0015
25 1.96 0.0358709 0.0075
26 2.04 0.0303536 0.013
27 2.12 0.11498 0.0355
28 2.2 0.156597 0.0685
29 2.28 0.203239 0.1145
30 2.36 0.296914 0.1865
31 2.44 0.379998 0.285
32 2.52 0.674536 0.4715
33 2.6 1.9129 1.0345
34 2.68 2.47356 1.808
35 2.76 4.23484 3.2125
36 2.84 3.89996 4.582
37 2.92 2.74637 5.6015
38 3 1.90641 6.3485
39 3.08 1.60407 7.011
40 3.16 1.43533 7.635
41 3.24 1.27781 8.219
42 3.32 1.06693 8.731
43 3.4 0.919956 9.194
44 3.48 0.92746 9.683
45 3.56 0.836407 10.1445
46 3.64 0.937867 10.6855
47 3.72 0.844019 11.194
48 3.8 0.76909 11.6775
49 3.88 0.769744 12.182
50 3.96 0.829772 12.7485
51 4.04 0.904895 13.3915
52 4.12 0.870096 14.0345
53 4.2 0.912138 14.735
54 4.28 0.944816 15.4885
55 4.36 0.951545 16.276
56 4.44 0.976988 17.1145
57 4.52 0.979251 17.9855
58 4.6 1.05892 18.961
59 4.68 1.07757 19.9885
60 4.76 1.1557 21.1285
61 4.84 1.12124 22.272
62 4.92 1.17143 23.5065
63 5 1.16548 24.775
64 5.08 1.20116 26.1245
65 5.16 1.19699 27.512
66 5.24 1.23475 28.988
67 5.32 1.28717 30.574
68 5.4 1.35802 32.298
69 5.48 1.33434 34.0425
70 5.56 1.26761 35.7485
71 5.64 1.2171 37.434
72 5.72 1.20962 39.157
73 5.8 1.17922 40.884
74 5.88 1.1334 42.59
75 5.96 1.13551 44.346
76 6.04 1.0987 46.091
77 6.12 1.07814 47.849
78 6.2 1.09621 49.6835
79 6.28 1.0801 51.538
80 6.36 1.092 53.461
81 6.44 1.08692 55.4235
82 6.52 1.02394 57.3185
83 6.6 1.00796 59.23
84 6.68 1.0218 61.215
85 6.76 1.02214 63.2485
86 6.84 1.02513 65.3365
87 6.92 1.05672 67.5395
88 7 1.03224 69.7415
89 7.08 1.01638 71.9595
90 7.16 0.996703 74.184
91 7.24 1.02957 76.5335
92 7.32 1.04449 78.97
93 7.4 1.06397 81.5065
94 7.48 1.08527 84.15
95 7.56 1.08794 86.857
96 7.64 1.08534 89.615
97 7.72 1.11114 92.498
98 7.8 1.12245 95.471
99 7.88 1.16081 98.609
100 7.96 1.16297 101.817
66700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0.00776299 0.001
23 1.8 0 0.001
24 1.88 0.00974707 0.0025
25 1.96 0.0149462 0.005
26 2.04 0.0413913 0.0125
27 2.12 0.102205 0.0325
28 2.2 0.125753 0.059
29 2.28 0.183357 0.1005
30 2.36 0.237119 0.158
31 2.44 0.351064 0.249
32 2.52 0.674536 0.4355
33 2.6 1.91629 0.9995
34 2.68 2.48315 1.776
35 2.76 4.37354 3.2265
36 2.84 3.90424 4.5975
37 2.92 2.85816 5.6585
38 3 1.86302 6.3885
39 3.08 1.57381 7.0385
40 3.16 1.39277 7.644
41 3.24 1.32813 8.251
42 3.32 1.03567 8.748
43 3.4 0.893132 9.1975
44 3.48 0.875302 9.659
45 3.56 0.95421 10.1855
46 3.64 0.889326 10.6985
47 3.72 0.789245 11.174
48 3.8 0.738072 11.638
49 3.88 0.76059 12.1365
50 3.96 0.867123 12.7285
51 4.04 0.902784 13.37
52 4.12 0.864006 14.0085
53 4.2 0.920602 14.7155
54 4.28 0.941681 15.4665
55 4.36 0.958795 16.26
56 4.44 0.963006 17.0865
57 4.52 1.01635 17.9905
58 4.6 1.06869 18.975
59 4.68 1.06341 19.989
60 4.76 1.13948 21.113
61 4.84 1.10261 22.2375
62 4.92 1.13489 23.4335
63 5 1.15675 24.6925
64 5.08 1.2065 26.048
65 5.16 1.23322 27.4775
66 5.24 1.25065 28.9725
67 5.32 1.32734 30.608
68 5.4 1.33518 32.303
69 5.48 1.3351 34.0485
70 5.56 1.29325 35.789
71 5.64 1.23407 37.498
72 5.72 1.20295 39.2115
73 5.8 1.1618 40.913
74 5.88 1.12708 42.6095
75 5.96 1.11708 44.337
76 6.04 1.09492 46.076
77 6.12 1.10941 47.885
78 6.2 1.06185 49.662
79 6.28 1.06584 51.492
80 6.36 1.05623 53.352
81 6.44 1.11129 55.3585
82 6.52 1.0315 57.2675
83 6.6 1.02537 59.212
84 6.68 1.04008 61.2325
85 6.76 1.02616 63.274
86 6.84 1.01629 65.344
87 6.92 1.03082 67.493
88 7 1.04255 69.717
89 7.08 0.996214 71.891
90 7.16 1.01037 74.146
91 7.24 1.02695 76.4895
92 7.32 1.05156 78.9425
93 7.4 1.03755 81.416
94 7.48 1.07521 84.035
95 7.56 1.10743 86.7905
96 7.64 1.094 89.5705
97 7.72 1.10845 92.4465
98 7.8 1.10546 95.3745
99 7.88 1.17579 98.553
100 7.96 1.15916 101.751
66800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.0106326 0.0015
24 1.88 0.00649805 0.0025
25 1.96 0.023914 0.0065
26 2.04 0.0662261 0.0185
27 2.12 0.0894291 0.036
28 2.2 0.149479 0.0675
29 2.28 0.181148 0.1085
30 2.36 0.278357 0.176
31 2.44 0.428222 0.287
32 2.52 0.652835 0.4675
33 2.6 1.81946 1.003
34 2.68 2.39841 1.753
35 2.76 4.39012 3.209
36 2.84 3.94838 4.5955
37 2.92 2.69114 5.5945
38 3 1.93704 6.3535
39 3.08 1.59802 7.0135
40 3.16 1.44798 7.643
41 3.24 1.29531 8.235
42 3.32 1.04818 8.738
43 3.4 0.904061 9.193
44 3.48 0.858233 9.6455
45 3.56 0.897121 10.1405
46 3.64 0.950868 10.689
47 3.72 0.825761 11.1865
48 3.8 0.722961 11.641
49 3.88 0.783476 12.1545
50 3.96 0.843687 12.7305
51 4.04 0.888711 13.362
52 4.12 0.887687 14.018
53 4.2 0.917346 14.7225
54 4.28 0.884628 15.428
55 4.36 0.960003 16.2225
56 4.44 0.986892 17.0695
57 4.52 1.00567 17.964
58 4.6 1.07683 18.956
59 4.68 1.07861 19.9845
60 4.76 1.13644 21.1055
61 4.84 1.14183 22.27
62 4.92 1.13015 23.461
63 5 1.18569 24.7515
64 5.08 1.2016 26.1015
65 5.16 1.2164 27.5115
66 5.24 1.25148 29.0075
67 5.32 1.29529 30.6035
68 5.4 1.33478 32.298
69 5.48 1.32172 34.026
70 5.56 1.27578 35.743
71 5.64 1.23154 37.4485
72 5.72 1.19418 39.1495
73 5.8 1.18843 40.89
74 5.88 1.17093 42.6525
75 5.96 1.08636 44.3325
76 6.04 1.12735 46.123
77 6.12 1.06526 47.86
78 6.2 1.07589 49.6605
79 6.28 1.0737 51.504
80 6.36 1.08945 53.4225
81 6.44 1.09162 55.3935
82 6.52 1.01664 57.275
83 6.6 1.01719 59.204
84 6.68 1.04728 61.2385
85 6.76 1.0347 63.297
86 6.84 1.02709 65.389
87 6.92 1.04617 67.57
88 7 0.979268 69.659
89 7.08 1.01271 71.869
90 7.16 1.04016 74.1905
91 7.24 1.02037 76.519
92 7.32 1.05328 78.976
93 7.4 1.06733 81.5205
94 7.48 1.09101 84.178
95 7.56 1.03971 86.765
96 7.64 1.10955 89.5845
97 7.72 1.09014 92.413
98 7.8 1.14265 95.4395
99 7.88 1.14139 98.525
100 7.96 1.15735 101.718
66900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0.0194941 0.003
25 1.96 0.0179355 0.006
26 2.04 0.052429 0.0155
27 2.12 0.0613228 0.0275
28 2.2 0.142361 0.0575
29 2.28 0.17673 0.0975
30 2.36 0.282481 0.166
31 2.44 0.360709 0.2595
32 2.52 0.660069 0.442
33 2.6 1.85174 0.987
34 2.68 2.54231 1.782
35 2.76 4.20318 3.176
36 2.84 4.00106 4.581
37 2.92 2.80967 5.624
38 3 1.93448 6.382
39 3.08 1.65371 7.065
40 3.16 1.37437 7.6625
41 3.24 1.22311 8.2215
42 3.32 1.0909 8.745
43 3.4 0.87227 9.184
44 3.48 0.885734 9.651
45 3.56 0.898027 10.1465
46 3.64 0.952602 10.696
47 3.72 0.824931 11.193
48 3.8 0.722961 11.6475
49 3.88 0.773559 12.1545
50 3.96 0.879573 12.755
51 4.04 0.869009 13.3725
52 4.12 0.88701 14.028
53 4.2 0.882189 14.7055
54 4.28 0.902183 15.425
55 4.36 0.977524 16.234
56 4.44 1.00262 17.0945
57 4.52 1.02141 18.003
58 4.6 1.05024 18.9705
59 4.68 1.07494 19.9955
60 4.76 1.12529 21.1055
61 4.84 1.14723 22.2755
62 4.92 1.13489 23.4715
63 5 1.16043 24.7345
64 5.08 1.21273 26.097
65 5.16 1.22761 27.52
66 5.24 1.23391 28.995
67 5.32 1.28555 30.579
68 5.4 1.37141 32.32
69 5.48 1.30719 34.029
70 5.56 1.29622 35.7735
71 5.64 1.21133 37.451
72 5.72 1.21348 39.1795
73 5.8 1.16146 40.8805
74 5.88 1.17824 42.654
75 5.96 1.13324 44.4065
76 6.04 1.10153 46.156
77 6.12 1.06372 47.8905
78 6.2 1.06065 49.6655
79 6.28 1.06729 51.498
80 6.36 1.08377 53.4065
81 6.44 1.11295 55.416
82 6.52 1.03069 57.3235
83 6.6 1.03459 59.2855
84 6.68 1.01923 61.2655
85 6.76 1.01435 63.2835
86 6.84 1.0374 65.3965
87 6.92 1.04617 67.5775
88 7 1.01372 69.74
89 7.08 1.02875 71.985
90 7.16 1.00387 74.2255
91 7.24 1.00306 76.5145
92 7.32 1.05778 78.982
93 7.4 1.0495 81.484
94 7.48 1.08917 84.137
95 7.56 1.08975 86.8485
96 7.64 1.09538 89.632
97 7.72 1.08975 92.4595
98 7.8 1.12245 95.4325
99 7.88 1.15286 98.549
100 7.96 1.13796 101.688
67000 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00354419 0.0005
24 1.88 0.00324902 0.001
25 1.96 0 0.001
26 2.04 0.0386319 0.008
27 2.12 0.0587677 0.0195
28 2.2 0.130498 0.047
29 2.28 0.163475 0.084
30 2.36 0.274233 0.1505
31 2.44 0.372283 0.247
32 2.52 0.580499 0.4075
33 2.6 1.92309 0.9735
34 2.68 2.46397 1.744
35 2.76 4.34791 3.186
36 2.84 3.96119 4.577
37 2.92 2.78947 5.6125
38 3 1.97404 6.386
39 3.08 1.68155 7.0805
